0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
-3.5541e-04,-4.4870e-04,-4.1541e-04,-6.1083e-04,-5.1848e-04,-6.2246e-04,-9.5757e-04,-8.3544e-04,-8.9264e-04,-1.1303e-03,-1.1316e-03,-8.1498e-04,-8.1187e-04,-1.0009e-03,-9.1596e-04,-9.9922e-04,-7.0538e-04,-4.6426e-04,-7.1597e-04,-6.5742e-04,-5.5511e-04,-5.0311e-04,-3.9765e-04,-3.4106e-04,-2.4126e-04,-1.6018e-04,-4.0845e-04,-8.5921e-04,-9.1867e-04,-8.9159e-04,-1.0287e-03,-7.5977e-04,-7.0707e-04,-7.2225e-04,-7.1001e-04,-9.4310e-04,-9.7844e-04,-1.0379e-03,-1.1314e-03,-1.1136e-03,-9.4343e-04,-1.0006e-03,-1.5529e-03,-1.8482e-03,-1.7033e-03,-1.3858e-03,-9.4725e-04,-6.0045e-04,-2.7940e-04,-1.4177e-06,1.6371e-04,3.5590e-04,9.3447e-05,-1.8083e-04,-5.6659e-05,1.8669e-04,4.3390e-04,3.4853e-04,1.5359e-04,-2.9114e-04,-9.1862e-04,-1.1899e-03,-8.9059e-04
-8.5674e-04,-1.1243e-03,-1.1207e-03,-1.5241e-03,-1.2532e-03,-1.3764e-03,-2.0766e-03,-1.9244e-03,-2.1713e-03,-2.7438e-03,-2.7262e-03,-2.0161e-03,-1.9370e-03,-2.3261e-03,-2.1438e-03,-2.2730e-03,-1.6223e-03,-1.0987e-03,-1.7014e-03,-1.5233e-03,-1.1969e-03,-1.1394e-03,-1.0247e-03,-9.5789e-04,-7.6585e-04,-5.8448e-04,-1.0060e-03,-1.9365e-03,-2.0765e-03,-1.8914e-03,-2.0563e-03,-1.4119e-03,-1.2538e-03,-1.3257e-03,-1.3684e-03,-1.8513e-03,-1.9501e-03,-2.1362e-03,-2.3259e-03,-2.2748e-03,-1.9070e-03,-1.9935e-03,-3.1089e-03,-3.6990e-03,-3.3869e-03,-2.7505e-03,-1.8241e-03,-1.0477e-03,-3.8244e-04,1.7540e-04,4.7824e-04,8.3354e-04,3.4451e-04,-2.2393e-04,-6.2388e-05,4.0985e-04,9.7857e-04,8.9088e-04,5.7692e-04,-2.9558e-04,-1.5894e-03,-2.2220e-03,-1.6128e-03
-1.4956e-03,-2.0141e-03,-2.1281e-03,-2.8115e-03,-2.3247e-03,-2.3903e-03,-3.4377e-03,-3.2879e-03,-3.8049e-03,-4.7834e-03,-4.7658e-03,-3.6109e-03,-3.3713e-03,-3.9925e-03,-3.7334e-03,-3.8951e-03,-2.8482e-03,-2.0838e-03,-3.1758e-03,-2.7773e-03,-2.1075e-03,-2.0837e-03,-2.0144e-03,-2.0003e-03,-1.7503e-03,-1.4372e-03,-1.9778e-03,-3.3941e-03,-3.6249e-03,-3.1689e-03,-3.2028e-03,-2.0804e-03,-1.7647e-03,-1.8890e-03,-2.0422e-03,-2.7797e-03,-2.9550e-03,-3.3019e-03,-3.5669e-03,-3.5245e-03,-2.9867e-03,-3.0923e-03,-4.7819e-03,-5.6815e-03,-5.2199e-03,-4.2869e-03,-2.8621e-03,-1.6360e-03,-6.5238e-04,2.2035e-04,7.3694e-04,1.3202e-03,6.9231e-04,-1.5624e-04,-3.6533e-05,6.5097e-04,1.5709e-03,1.5244e-03,1.1656e-03,-1.1880e-04,-2.1178e-03,-3.2023e-03,-2.2646e-03
-2.1972e-03,-3.0239e-03,-3.2866e-03,-4.3180e-03,-3.5810e-03,-3.4768e-03,-4.8602e-03,-4.7193e-03,-5.4851e-03,-6.9067e-03,-6.9890e-03,-5.3831e-03,-4.9316e-03,-5.8714e-03,-5.5815e-03,-5.7893e-03,-4.3469e-03,-3.4331e-03,-5.1751e-03,-4.5278e-03,-3.5477e-03,-3.6567e-03,-3.6209e-03,-3.6243e-03,-3.2639e-03,-2.7338e-03,-3.3516e-03,-5.2937e-03,-5.6521e-03,-4.8217e-03,-4.5287e-03,-2.8338e-03,-2.3518e-03,-2.5258e-03,-2.8623e-03,-3.8686e-03,-4.1543e-03,-4.6757e-03,-5.0013e-03,-5.0536e-03,-4.3550e-03,-4.4705e-03,-6.7563e-03,-7.9879e-03,-7.4097e-03,-6.2391e-03,-4.3491e-03,-2.6884e-03,-1.4223e-03,-1.6067e-04,7.6266e-04,1.7714e-03,1.1304e-03,-1.2944e-05,-6.8475e-05,7.3233e-04,1.9475e-03,1.9962e-03,1.6851e-03,4.4561e-06,-2.6793e-03,-4.2007e-03,-2.9126e-03
-3.0425e-03,-4.1814e-03,-4.5815e-03,-6.0132e-03,-5.0165e-03,-4.6040e-03,-6.3260e-03,-6.2957e-03,-7.2817e-03,-9.1578e-03,-9.3815e-03,-7.2727e-03,-6.6085e-03,-7.9822e-03,-7.7408e-03,-8.0138e-03,-6.1739e-03,-5.1802e-03,-7.7164e-03,-6.7923e-03,-5.4407e-03,-5.7258e-03,-5.7706e-03,-5.8023e-03,-5.2935e-03,-4.4982e-03,-5.1735e-03,-7.7017e-03,-8.2583e-03,-7.0273e-03,-6.2728e-03,-3.9174e-03,-3.2023e-03,-3.3719e-03,-3.9477e-03,-5.2108e-03,-5.6445e-03,-6.3783e-03,-6.7455e-03,-6.8857e-03,-5.9724e-03,-6.0979e-03,-9.0386e-03,-1.0673e-02,-1.0012e-02,-8.5518e-03,-6.0626e-03,-3.9199e-03,-2.3906e-03,-6.3236e-04,8.5099e-04,2.4288e-03,1.9670e-03,5.7243e-04,2.2050e-04,1.0725e-03,2.5393e-03,2.7246e-03,2.4627e-03,3.3945e-04,-2.9897e-03,-4.8890e-03,-3.2922e-03
-4.0006e-03,-5.4507e-03,-6.0598e-03,-7.9470e-03,-6.5765e-03,-5.7441e-03,-7.9124e-03,-8.0892e-03,-9.2993e-03,-1.1653e-02,-1.2156e-02,-9.6845e-03,-8.8315e-03,-1.0642e-02,-1.0472e-02,-1.0820e-02,-8.3887e-03,-7.2690e-03,-1.0694e-02,-9.3429e-03,-7.4641e-03,-7.9921e-03,-8.2641e-03,-8.3842e-03,-7.6936e-03,-6.6738e-03,-7.4649e-03,-1.0636e-02,-1.1493e-02,-9.9046e-03,-8.6230e-03,-5.5231e-03,-4.5277e-03,-4.6176e-03,-5.4375e-03,-6.9308e-03,-7.4608e-03,-8.4829e-03,-8.9567e-03,-9.2189e-03,-8.0637e-03,-8.1526e-03,-1.1636e-02,-1.3626e-02,-1.2879e-02,-1.0990e-02,-7.7321e-03,-5.0380e-03,-3.3401e-03,-1.1217e-03,9.5864e-04,3.0787e-03,2.8687e-03,1.2593e-03,5.2421e-04,1.3656e-03,2.9925e-03,3.3956e-03,3.2922e-03,7.8132e-04,-3.1180e-03,-5.3448e-03,-3.4016e-03
-4.7241e-03,-6.2828e-03,-7.0012e-03,-9.2117e-03,-7.4344e-03,-6.2705e-03,-8.9581e-03,-9.2998e-03,-1.0608e-02,-1.3358e-02,-1.4173e-02,-1.1574e-02,-1.0697e-02,-1.3030e-02,-1.3188e-02,-1.3801e-02,-1.0789e-02,-9.5089e-03,-1.3884e-02,-1.2107e-02,-9.6424e-03,-1.0510e-02,-1.1161e-02,-1.1446e-02,-1.0537e-02,-9.3970e-03,-1.0463e-02,-1.4271e-02,-1.5326e-02,-1.3159e-02,-1.1148e-02,-7.3804e-03,-6.2483e-03,-6.3021e-03,-7.3687e-03,-8.9220e-03,-9.3738e-03,-1.0674e-02,-1.1371e-02,-1.1701e-02,-1.0199e-02,-1.0148e-02,-1.4138e-02,-1.6685e-02,-1.5796e-02,-1.3400e-02,-9.3009e-03,-5.8935e-03,-4.1508e-03,-1.6297e-03,1.0832e-03,3.6802e-03,3.6858e-03,1.9161e-03,7.0648e-04,1.5153e-03,3.3768e-03,4.1548e-03,4.3697e-03,1.5112e-03,-2.9556e-03,-5.5665e-03,-3.3089e-03
-4.7574e-03,-5.7562e-03,-6.2547e-03,-8.8422e-03,-6.7355e-03,-4.8548e-03,-7.5883e-03,-7.8147e-03,-9.1111e-03,-1.2413e-02,-1.3262e-02,-1.0251e-02,-8.9657e-03,-1.1341e-02,-1.1720e-02,-1.2253e-02,-8.4831e-03,-6.9878e-03,-1.2282e-02,-1.0398e-02,-7.7163e-03,-9.1795e-03,-1.0309e-02,-1.0953e-02,-1.0080e-02,-8.9171e-03,-1.0009e-02,-1.4051e-02,-1.5150e-02,-1.2727e-02,-1.0613e-02,-6.5528e-03,-5.2940e-03,-5.1614e-03,-6.2918e-03,-7.7804e-03,-8.2938e-03,-1.0378e-02,-1.1828e-02,-1.2180e-02,-1.0289e-02,-1.0366e-02,-1.4720e-02,-1.7899e-02,-1.7265e-02,-1.4332e-02,-9.0595e-03,-4.5717e-03,-2.5525e-03,3.3655e-04,3.4900e-03,6.4402e-03,6.7613e-03,4.8517e-03,3.1564e-03,3.9179e-03,5.8302e-03,6.8173e-03,7.4721e-03,4.2819e-03,-1.0117e-03,-4.0924e-03,-1.5913e-03
-3.8936e-03,-4.1836e-03,-4.0062e-03,-6.2802e-03,-3.3549e-03,-3.3500e-04,-2.7819e-03,-2.8527e-03,-3.8086e-03,-7.3210e-03,-8.0413e-03,-4.5998e-03,-2.7458e-03,-4.3835e-03,-4.5656e-03,-4.6206e-03,3.1702e-04,2.2503e-03,-3.8599e-03,-2.3929e-03,-1.2743e-04,-2.6097e-03,-4.6986e-03,-6.0210e-03,-5.2833e-03,-4.0202e-03,-4.8800e-03,-8.5784e-03,-9.2850e-03,-6.9753e-03,-5.1844e-03,-1.1055e-03,2.5161e-04,6.1676e-04,-7.9492e-04,-2.3124e-03,-2.9678e-03,-6.2880e-03,-8.9916e-03,-9.3246e-03,-6.8268e-03,-7.0776e-03,-1.1764e-02,-1.5836e-02,-1.5671e-02,-1.1938e-02,-5.4359e-03,-3.7607e-05,2.0350e-03,4.9008e-03,7.9450e-03,1.0864e-02,1.1622e-02,9.9901e-03,7.6952e-03,7.8077e-03,9.4266e-03,1.0326e-02,1.0816e-02,7.0699e-03,9.8575e-04,-2.7500e-03,-2.5909e-04
