4.5631e-04,-1.1772e-03,-2.2234e-03,-3.5646e-03,-4.7637e-03,-4.5474e-03,-2.7564e-03,-2.6166e-03,-3.1608e-03,-1.1271e-03,-5.4914e-04,-2.0240e-03,-1.8231e-03,-1.0073e-03,-1.1356e-03
5.4887e-04,-2.7191e-05,-7.8765e-04,-2.2767e-03,-2.9308e-03,-2.2959e-03,-9.0282e-04,-3.7203e-04,3.6312e-05,1.3321e-03,1.1668e-03,1.5017e-04,2.4670e-04,2.5131e-04,-5.3849e-04
5.6017e-04,7.7046e-04,9.2797e-04,3.8573e-04,-1.6678e-04,2.5742e-05,9.5266e-04,1.5474e-03,1.7925e-03,1.8220e-03,1.1549e-03,7.4040e-04,1.0366e-03,1.1875e-03,2.1276e-04
2.8045e-04,1.3065e-03,2.5367e-03,2.9510e-03,2.6802e-03,2.6544e-03,3.2486e-03,3.1803e-03,2.8624e-03,2.7140e-03,2.2216e-03,1.9480e-03,2.2193e-03,2.1423e-03,8.6779e-04
4.8474e-05,1.2782e-03,2.5016e-03,3.1019e-03,3.6455e-03,3.7456e-03,3.7861e-03,3.2053e-03,2.8210e-03,2.9899e-03,2.8367e-03,2.5010e-03,2.5571e-03,2.0297e-03,6.8519e-04
-9.5457e-05,4.6922e-04,1.3898e-03,1.5899e-03,1.9848e-03,1.9208e-03,1.5207e-03,1.1464e-03,9.7032e-04,1.1448e-03,1.0743e-03,1.0221e-03,1.2519e-03,6.0746e-04,-1.7027e-04
-5.9948e-04,-5.5737e-04,4.9801e-04,8.5312e-04,7.8012e-04,4.9413e-04,-3.5218e-05,-2.6321e-05,-1.9913e-04,-4.6957e-04,-7.3615e-04,-5.0924e-04,-1.0188e-04,-6.5460e-04,-4.6285e-04
-9.3750e-04,-1.1798e-03,-9.5768e-04,-3.8469e-04,-5.4159e-06,-2.8172e-04,-6.8088e-04,-5.1801e-04,-5.7169e-04,-6.7680e-04,-6.4353e-04,-1.2683e-04,-1.0386e-04,-4.6119e-04,2.8572e-04
-5.9397e-04,-9.4073e-04,-2.1382e-03,-2.2084e-03,-1.1982e-03,-1.2477e-03,-1.9534e-03,-2.0949e-03,-1.5865e-03,-7.0107e-04,1.5227e-04,5.3237e-04,-1.8979e-04,-1.6755e-04,6.8754e-04
1.8413e-04,1.9272e-04,-1.0928e-03,-1.2528e-03,-4.3189e-04,-7.0990e-04,-1.4023e-03,-1.7613e-03,-1.4625e-03,-4.0681e-04,5.0281e-04,1.7437e-04,-8.1976e-04,-4.5273e-04,3.1070e-04
