3.0958e+05,3.0888e+05,3.0979e+05,3.1021e+05,3.1020e+05,3.1038e+05,3.1403e+05,3.1357e+05,3.1504e+05,3.1404e+05,3.1868e+05,3.1717e+05,3.1890e+05,3.2056e+05,3.2340e+05,3.2530e+05
3.1081e+05,3.1022e+05,3.1089e+05,3.1090e+05,3.1117e+05,3.1095e+05,3.1463e+05,3.1389e+05,3.1512e+05,3.1459e+05,3.1818e+05,3.1647e+05,3.1774e+05,3.1912e+05,3.2247e+05,3.2458e+05
3.1197e+05,3.1151e+05,3.1176e+05,3.1185e+05,3.1243e+05,3.1207e+05,3.1537e+05,3.1426e+05,3.1547e+05,3.1513e+05,3.1736e+05,3.1696e+05,3.1747e+05,3.1837e+05,3.2215e+05,3.2400e+05
3.1315e+05,3.1288e+05,3.1267e+05,3.1291e+05,3.1402e+05,3.1345e+05,3.1622e+05,3.1482e+05,3.1629e+05,3.1562e+05,3.1703e+05,3.1819e+05,3.1788e+05,3.1848e+05,3.2217e+05,3.2366e+05
3.1413e+05,3.1415e+05,3.1366e+05,3.1401e+05,3.1535e+05,3.1491e+05,3.1686e+05,3.1562e+05,3.1715e+05,3.1615e+05,3.1712e+05,3.1947e+05,3.1864e+05,3.1904e+05,3.2255e+05,3.2348e+05
3.1517e+05,3.1550e+05,3.1492e+05,3.1523e+05,3.1654e+05,3.1620e+05,3.1739e+05,3.1677e+05,3.1803e+05,3.1674e+05,3.1754e+05,3.2035e+05,3.1958e+05,3.1962e+05,3.2302e+05,3.2345e+05
3.1625e+05,3.1684e+05,3.1620e+05,3.1653e+05,3.1754e+05,3.1745e+05,3.1790e+05,3.1810e+05,3.1881e+05,3.1753e+05,3.1813e+05,3.2097e+05,3.2041e+05,3.2009e+05,3.2363e+05,3.2346e+05
3.1747e+05,3.1816e+05,3.1754e+05,3.1779e+05,3.1846e+05,3.1857e+05,3.1877e+05,3.1947e+05,3.1955e+05,3.1852e+05,3.1891e+05,3.2134e+05,3.2107e+05,3.2070e+05,3.2412e+05,3.2368e+05
3.1872e+05,3.1928e+05,3.1875e+05,3.1909e+05,3.1937e+05,3.1965e+05,3.1983e+05,3.2067e+05,3.2013e+05,3.1961e+05,3.1998e+05,3.2182e+05,3.2180e+05,3.2152e+05,3.2451e+05,3.2420e+05
3.2003e+05,3.2036e+05,3.2003e+05,3.2039e+05,3.2040e+05,3.2071e+05,3.2099e+05,3.2160e+05,3.2079e+05,3.2075e+05,3.2116e+05,3.2232e+05,3.2262e+05,3.2239e+05,3.2472e+05,3.2487e+05
3.2133e+05,3.2147e+05,3.2131e+05,3.2167e+05,3.2160e+05,3.2175e+05,3.2216e+05,3.2234e+05,3.2180e+05,3.2190e+05,3.2239e+05,3.2292e+05,3.2340e+05,3.2328e+05,3.2494e+05,3.2551e+05
3.2261e+05,3.2263e+05,3.2257e+05,3.2288e+05,3.2280e+05,3.2276e+05,3.2318e+05,3.2310e+05,3.2286e+05,3.2300e+05,3.2350e+05,3.2356e+05,3.2411e+05,3.2415e+05,3.2520e+05,3.2599e+05
3.2376e+05,3.2371e+05,3.2371e+05,3.2398e+05,3.2391e+05,3.2379e+05,3.2409e+05,3.2395e+05,3.2390e+05,3.2407e+05,3.2451e+05,3.2430e+05,3.2478e+05,3.2503e+05,3.2557e+05,3.2646e+05
3.2477e+05,3.2471e+05,3.2472e+05,3.2492e+05,3.2482e+05,3.2474e+05,3.2493e+05,3.2481e+05,3.2486e+05,3.2501e+05,3.2536e+05,3.2504e+05,3.2545e+05,3.2576e+05,3.2602e+05,3.2689e+05
3.2559e+05,3.2555e+05,3.2556e+05,3.2569e+05,3.2560e+05,3.2553e+05,3.2569e+05,3.2557e+05,3.2567e+05,3.2581e+05,3.2606e+05,3.2572e+05,3.2604e+05,3.2636e+05,3.2649e+05,3.2727e+05
3.2627e+05,3.2626e+05,3.2627e+05,3.2631e+05,3.2626e+05,3.2622e+05,3.2635e+05,3.2621e+05,3.2635e+05,3.2648e+05,3.2663e+05,3.2634e+05,3.2655e+05,3.2685e+05,3.2691e+05,3.2756e+05
3.2683e+05,3.2684e+05,3.2684e+05,3.2685e+05,3.2684e+05,3.2682e+05,3.2693e+05,3.2679e+05,3.2690e+05,3.2703e+05,3.2711e+05,3.2691e+05,3.2703e+05,3.2728e+05,3.2729e+05,3.2780e+05
3.2731e+05,3.2732e+05,3.2733e+05,3.2731e+05,3.2732e+05,3.2734e+05,3.2740e+05,3.2731e+05,3.2736e+05,3.2748e+05,3.2751e+05,3.2740e+05,3.2744e+05,3.2766e+05,3.2763e+05,3.2804e+05
3.2770e+05,3.2772e+05,3.2773e+05,3.2771e+05,3.2771e+05,3.2776e+05,3.2778e+05,3.2774e+05,3.2775e+05,3.2786e+05,3.2786e+05,3.2782e+05,3.2779e+05,3.2799e+05,3.2794e+05,3.2826e+05
3.2804e+05,3.2806e+05,3.2806e+05,3.2806e+05,3.2805e+05,3.2810e+05,3.2809e+05,3.2808e+05,3.2809e+05,3.2817e+05,3.2814e+05,3.2814e+05,3.2810e+05,3.2827e+05,3.2821e+05,3.2844e+05
3.2832e+05,3.2834e+05,3.2834e+05,3.2834e+05,3.2833e+05,3.2837e+05,3.2835e+05,3.2835e+05,3.2836e+05,3.2841e+05,3.2839e+05,3.2839e+05,3.2836e+05,3.2850e+05,3.2844e+05,3.2860e+05
3.2855e+05,3.2857e+05,3.2857e+05,3.2856e+05,3.2855e+05,3.2860e+05,3.2856e+05,3.2857e+05,3.2858e+05,3.2861e+05,3.2859e+05,3.2860e+05,3.2858e+05,3.2868e+05,3.2864e+05,3.2874e+05
3.2874e+05,3.2878e+05,3.2877e+05,3.2876e+05,3.2876e+05,3.2880e+05,3.2876e+05,3.2877e+05,3.2878e+05,3.2880e+05,3.2878e+05,3.2879e+05,3.2878e+05,3.2884e+05,3.2882e+05,3.2887e+05
3.2896e+05,3.2900e+05,3.2898e+05,3.2898e+05,3.2898e+05,3.2901e+05,3.2898e+05,3.2899e+05,3.2900e+05,3.2901e+05,3.2899e+05,3.2900e+05,3.2900e+05,3.2904e+05,3.2902e+05,3.2905e+05
3.2931e+05,3.2933e+05,3.2933e+05,3.2931e+05,3.2932e+05,3.2933e+05,3.2931e+05,3.2932e+05,3.2932e+05,3.2932e+05,3.2929e+05,3.2929e+05,3.2928e+05,3.2928e+05,3.2927e+05,3.2928e+05
3.2953e+05,3.2957e+05,3.2956e+05,3.2955e+05,3.2955e+05,3.2958e+05,3.2955e+05,3.2957e+05,3.2956e+05,3.2957e+05,3.2955e+05,3.2956e+05,3.2956e+05,3.2956e+05,3.2955e+05,3.2956e+05
3.3017e+05,3.3013e+05,3.3018e+05,3.3015e+05,3.3013e+05,3.3012e+05,3.3014e+05,3.3013e+05,3.3010e+05,3.3012e+05,3.3010e+05,3.3009e+05,3.3009e+05,3.3007e+05,3.3006e+05,3.3008e+05
3.3080e+05,3.3073e+05,3.3079e+05,3.3077e+05,3.3083e+05,3.3075e+05,3.3079e+05,3.3074e+05,3.3075e+05,3.3078e+05,3.3081e+05,3.3084e+05,3.3082e+05,3.3081e+05,3.3081e+05,3.3084e+05
3.3201e+05,3.3185e+05,3.3197e+05,3.3186e+05,3.3191e+05,3.3181e+05,3.3186e+05,3.3183e+05,3.3187e+05,3.3185e+05,3.3187e+05,3.3185e+05,3.3185e+05,3.3186e+05,3.3187e+05,3.3191e+05
3.3316e+05,3.3316e+05,3.3319e+05,3.3317e+05,3.3314e+05,3.3316e+05,3.3310e+05,3.3312e+05,3.3318e+05,3.3312e+05,3.3314e+05,3.3313e+05,3.3316e+05,3.3313e+05,3.3314e+05,3.3311e+05
3.3537e+05,3.3541e+05,3.3541e+05,3.3539e+05,3.3528e+05,3.3536e+05,3.3530e+05,3.3535e+05,3.3536e+05,3.3533e+05,3.3530e+05,3.3530e+05,3.3531e+05,3.3531e+05,3.3528e+05,3.3520e+05
3.3838e+05,3.3844e+05,3.3837e+05,3.3842e+05,3.3837e+05,3.3845e+05,3.3839e+05,3.3836e+05,3.3845e+05,3.3844e+05,3.3832e+05,3.3844e+05,3.3841e+05,3.3835e+05,3.3838e+05,3.3816e+05
3.4229e+05,3.4228e+05,3.4223e+05,3.4220e+05,3.4230e+05,3.4213e+05,3.4223e+05,3.4211e+05,3.4215e+05,3.4226e+05,3.4211e+05,3.4208e+05,3.4215e+05,3.4217e+05,3.4210e+05,3.4204e+05
3.4591e+05,3.4595e+05,3.4588e+05,3.4594e+05,3.4603e+05,3.4588e+05,3.4600e+05,3.4594e+05,3.4589e+05,3.4587e+05,3.4594e+05,3.4585e+05,3.4597e+05,3.4594e+05,3.4591e+05,3.4598e+05
3.4948e+05,3.4951e+05,3.4953e+05,3.4943e+05,3.4949e+05,3.4956e+05,3.4955e+05,3.4975e+05,3.4957e+05,3.4951e+05,3.4959e+05,3.4957e+05,3.4947e+05,3.4954e+05,3.4958e+05,3.4959e+05
3.5406e+05,3.5412e+05,3.5402e+05,3.5400e+05,3.5408e+05,3.5422e+05,3.5418e+05,3.5424e+05,3.5408e+05,3.5413e+05,3.5408e+05,3.5428e+05,3.5408e+05,3.5395e+05,3.5406e+05,3.5394e+05
3.5965e+05,3.5957e+05,3.5954e+05,3.5964e+05,3.5951e+05,3.5953e+05,3.5964e+05,3.5944e+05,3.5953e+05,3.5962e+05,3.5953e+05,3.5943e+05,3.5954e+05,3.5958e+05,3.5946e+05,3.5961e+05
3.6594e+05,3.6577e+05,3.6595e+05,3.6612e+05,3.6580e+05,3.6585e+05,3.6582e+05,3.6580e+05,3.6607e+05,3.6588e+05,3.6594e+05,3.6586e+05,3.6595e+05,3.6595e+05,3.6599e+05,3.6604e+05
3.7105e+05,3.7097e+05,3.7110e+05,3.7105e+05,3.7095e+05,3.7097e+05,3.7098e+05,3.7099e+05,3.7106e+05,3.7094e+05,3.7096e+05,3.7106e+05,3.7096e+05,3.7098e+05,3.7115e+05,3.7118e+05
3.7693e+05,3.7710e+05,3.7694e+05,3.7696e+05,3.7712e+05,3.7730e+05,3.7720e+05,3.7724e+05,3.7687e+05,3.7701e+05,3.7715e+05,3.7732e+05,3.7702e+05,3.7707e+05,3.7711e+05,3.7706e+05
3.8178e+05,3.8181e+05,3.8174e+05,3.8173e+05,3.8196e+05,3.8201e+05,3.8186e+05,3.8194e+05,3.8174e+05,3.8214e+05,3.8213e+05,3.8195e+05,3.8195e+05,3.8215e+05,3.8189e+05,3.8199e+05
