3.1992e+05,3.1957e+05,3.1983e+05,3.1964e+05,3.1997e+05,3.2000e+05,3.1995e+05,3.1991e+05,3.2154e+05,3.2178e+05,3.2261e+05,3.2278e+05,3.2270e+05,3.2276e+05,3.2286e+05,3.2367e+05
3.2083e+05,3.2067e+05,3.2091e+05,3.2073e+05,3.2102e+05,3.2089e+05,3.2084e+05,3.2089e+05,3.2218e+05,3.2229e+05,3.2324e+05,3.2321e+05,3.2337e+05,3.2324e+05,3.2324e+05,3.2395e+05
3.2174e+05,3.2175e+05,3.2194e+05,3.2179e+05,3.2198e+05,3.2183e+05,3.2178e+05,3.2186e+05,3.2288e+05,3.2294e+05,3.2382e+05,3.2368e+05,3.2401e+05,3.2381e+05,3.2371e+05,3.2421e+05
3.2264e+05,3.2272e+05,3.2281e+05,3.2274e+05,3.2286e+05,3.2274e+05,3.2270e+05,3.2277e+05,3.2357e+05,3.2358e+05,3.2435e+05,3.2416e+05,3.2456e+05,3.2433e+05,3.2422e+05,3.2454e+05
3.2347e+05,3.2352e+05,3.2357e+05,3.2358e+05,3.2361e+05,3.2356e+05,3.2351e+05,3.2355e+05,3.2420e+05,3.2416e+05,3.2476e+05,3.2461e+05,3.2498e+05,3.2478e+05,3.2469e+05,3.2489e+05
3.2422e+05,3.2422e+05,3.2426e+05,3.2432e+05,3.2427e+05,3.2427e+05,3.2422e+05,3.2426e+05,3.2479e+05,3.2471e+05,3.2511e+05,3.2506e+05,3.2536e+05,3.2522e+05,3.2511e+05,3.2525e+05
3.2486e+05,3.2482e+05,3.2486e+05,3.2493e+05,3.2485e+05,3.2488e+05,3.2483e+05,3.2488e+05,3.2530e+05,3.2521e+05,3.2546e+05,3.2547e+05,3.2571e+05,3.2560e+05,3.2551e+05,3.2558e+05
3.2539e+05,3.2535e+05,3.2538e+05,3.2547e+05,3.2536e+05,3.2541e+05,3.2536e+05,3.2541e+05,3.2574e+05,3.2566e+05,3.2582e+05,3.2585e+05,3.2604e+05,3.2595e+05,3.2588e+05,3.2591e+05
3.2583e+05,3.2580e+05,3.2583e+05,3.2592e+05,3.2583e+05,3.2587e+05,3.2582e+05,3.2586e+05,3.2612e+05,3.2606e+05,3.2617e+05,3.2619e+05,3.2632e+05,3.2627e+05,3.2622e+05,3.2620e+05
3.2621e+05,3.2617e+05,3.2620e+05,3.2630e+05,3.2622e+05,3.2625e+05,3.2619e+05,3.2623e+05,3.2644e+05,3.2639e+05,3.2646e+05,3.2647e+05,3.2656e+05,3.2654e+05,3.2651e+05,3.2647e+05
3.2653e+05,3.2649e+05,3.2651e+05,3.2661e+05,3.2655e+05,3.2656e+05,3.2651e+05,3.2654e+05,3.2671e+05,3.2666e+05,3.2671e+05,3.2670e+05,3.2676e+05,3.2676e+05,3.2676e+05,3.2670e+05
3.2678e+05,3.2675e+05,3.2676e+05,3.2685e+05,3.2680e+05,3.2681e+05,3.2676e+05,3.2679e+05,3.2693e+05,3.2687e+05,3.2692e+05,3.2689e+05,3.2694e+05,3.2695e+05,3.2698e+05,3.2691e+05
3.2702e+05,3.2700e+05,3.2701e+05,3.2708e+05,3.2704e+05,3.2706e+05,3.2700e+05,3.2703e+05,3.2715e+05,3.2708e+05,3.2712e+05,3.2709e+05,3.2712e+05,3.2715e+05,3.2718e+05,3.2710e+05
3.2724e+05,3.2723e+05,3.2724e+05,3.2730e+05,3.2726e+05,3.2728e+05,3.2723e+05,3.2726e+05,3.2736e+05,3.2728e+05,3.2733e+05,3.2729e+05,3.2732e+05,3.2735e+05,3.2738e+05,3.2731e+05
3.2750e+05,3.2751e+05,3.2751e+05,3.2755e+05,3.2752e+05,3.2754e+05,3.2751e+05,3.2753e+05,3.2760e+05,3.2753e+05,3.2756e+05,3.2753e+05,3.2755e+05,3.2758e+05,3.2762e+05,3.2754e+05
3.2780e+05,3.2781e+05,3.2781e+05,3.2783e+05,3.2784e+05,3.2783e+05,3.2780e+05,3.2782e+05,3.2786e+05,3.2782e+05,3.2784e+05,3.2782e+05,3.2783e+05,3.2784e+05,3.2788e+05,3.2783e+05
3.2820e+05,3.2820e+05,3.2821e+05,3.2819e+05,3.2822e+05,3.2821e+05,3.2821e+05,3.2820e+05,3.2820e+05,3.2817e+05,3.2818e+05,3.2819e+05,3.2820e+05,3.2819e+05,3.2820e+05,3.2819e+05
3.2868e+05,3.2870e+05,3.2871e+05,3.2869e+05,3.2871e+05,3.2871e+05,3.2870e+05,3.2868e+05,3.2865e+05,3.2868e+05,3.2869e+05,3.2867e+05,3.2872e+05,3.2871e+05,3.2865e+05,3.2870e+05
3.2944e+05,3.2947e+05,3.2949e+05,3.2946e+05,3.2946e+05,3.2945e+05,3.2947e+05,3.2945e+05,3.2936e+05,3.2941e+05,3.2942e+05,3.2939e+05,3.2946e+05,3.2948e+05,3.2936e+05,3.2947e+05
3.3031e+05,3.3036e+05,3.3039e+05,3.3037e+05,3.3035e+05,3.3034e+05,3.3036e+05,3.3035e+05,3.3031e+05,3.3036e+05,3.3037e+05,3.3035e+05,3.3046e+05,3.3044e+05,3.3029e+05,3.3043e+05
3.3165e+05,3.3168e+05,3.3171e+05,3.3167e+05,3.3171e+05,3.3163e+05,3.3170e+05,3.3172e+05,3.3169e+05,3.3166e+05,3.3169e+05,3.3166e+05,3.3172e+05,3.3169e+05,3.3161e+05,3.3172e+05
3.3351e+05,3.3345e+05,3.3338e+05,3.3336e+05,3.3351e+05,3.3338e+05,3.3345e+05,3.3347e+05,3.3358e+05,3.3352e+05,3.3354e+05,3.3347e+05,3.3347e+05,3.3348e+05,3.3346e+05,3.3349e+05
3.3649e+05,3.3642e+05,3.3627e+05,3.3626e+05,3.3634e+05,3.3633e+05,3.3640e+05,3.3633e+05,3.3641e+05,3.3638e+05,3.3638e+05,3.3630e+05,3.3631e+05,3.3630e+05,3.3629e+05,3.3625e+05
3.3956e+05,3.3952e+05,3.3948e+05,3.3948e+05,3.3942e+05,3.3948e+05,3.3950e+05,3.3943e+05,3.3947e+05,3.3955e+05,3.3964e+05,3.3969e+05,3.3970e+05,3.3959e+05,3.3951e+05,3.3959e+05
3.4385e+05,3.4380e+05,3.4393e+05,3.4388e+05,3.4379e+05,3.4383e+05,3.4386e+05,3.4385e+05,3.4382e+05,3.4385e+05,3.4384e+05,3.4410e+05,3.4401e+05,3.4386e+05,3.4403e+05,3.4399e+05
3.4821e+05,3.4813e+05,3.4819e+05,3.4821e+05,3.4820e+05,3.4827e+05,3.4824e+05,3.4816e+05,3.4824e+05,3.4827e+05,3.4821e+05,3.4841e+05,3.4828e+05,3.4826e+05,3.4848e+05,3.4824e+05
3.5328e+05,3.5328e+05,3.5324e+05,3.5331e+05,3.5329e+05,3.5342e+05,3.5333e+05,3.5322e+05,3.5327e+05,3.5331e+05,3.5314e+05,3.5323e+05,3.5308e+05,3.5321e+05,3.5329e+05,3.5314e+05
3.5835e+05,3.5846e+05,3.5844e+05,3.5849e+05,3.5839e+05,3.5846e+05,3.5838e+05,3.5847e+05,3.5840e+05,3.5848e+05,3.5843e+05,3.5831e+05,3.5822e+05,3.5851e+05,3.5835e+05,3.5845e+05
3.6440e+05,3.6444e+05,3.6450e+05,3.6441e+05,3.6448e+05,3.6426e+05,3.6437e+05,3.6459e+05,3.6439e+05,3.6431e+05,3.6436e+05,3.6411e+05,3.6413e+05,3.6425e+05,3.6428e+05,3.6436e+05
3.7034e+05,3.7026e+05,3.7034e+05,3.7030e+05,3.7038e+05,3.7024e+05,3.7036e+05,3.7037e+05,3.7032e+05,3.7018e+05,3.7037e+05,3.7009e+05,3.7028e+05,3.7013e+05,3.7010e+05,3.7027e+05
3.7653e+05,3.7644e+05,3.7650e+05,3.7659e+05,3.7662e+05,3.7678e+05,3.7664e+05,3.7649e+05,3.7649e+05,3.7635e+05,3.7646e+05,3.7637e+05,3.7660e+05,3.7642e+05,3.7617e+05,3.7631e+05
3.8190e+05,3.8195e+05,3.8182e+05,3.8203e+05,3.8214e+05,3.8218e+05,3.8182e+05,3.8197e+05,3.8188e+05,3.8186e+05,3.8195e+05,3.8183e+05,3.8199e+05,3.8197e+05,3.8178e+05,3.8185e+05
