3.2539e+05,3.2510e+05,3.2622e+05,3.2487e+05,3.2584e+05,3.2655e+05,3.2645e+05,3.2597e+05,3.2673e+05,3.2778e+05,3.2737e+05,3.2885e+05,3.2861e+05,3.2872e+05,3.2709e+05,3.3020e+05,3.2810e+05,3.2986e+05,3.3131e+05,3.3118e+05,3.3280e+05,3.3171e+05,3.2973e+05,3.3393e+05,3.3260e+05,3.3210e+05,3.3337e+05,3.3128e+05,3.3392e+05,3.3412e+05,3.3622e+05,3.3566e+05,3.3693e+05,3.3615e+05,3.3386e+05,3.3339e+05,3.3632e+05,3.3559e+05,3.3599e+05,3.3654e+05,3.3637e+05,3.3698e+05,3.3701e+05,3.3692e+05,3.3706e+05,3.3740e+05,3.3663e+05,3.3709e+05,3.3686e+05,3.3670e+05,3.3720e+05,3.3686e+05,3.3741e+05,3.3766e+05,3.3768e+05,3.3698e+05,3.3661e+05,3.3749e+05,3.3728e+05,3.3768e+05,3.3820e+05,3.3715e+05,3.3709e+05,3.3734e+05
3.2417e+05,3.2381e+05,3.2498e+05,3.2366e+05,3.2458e+05,3.2532e+05,3.2520e+05,3.2471e+05,3.2552e+05,3.2656e+05,3.2612e+05,3.2758e+05,3.2739e+05,3.2746e+05,3.2583e+05,3.2896e+05,3.2689e+05,3.2864e+05,3.3007e+05,3.2994e+05,3.3156e+05,3.3049e+05,3.2847e+05,3.3269e+05,3.3132e+05,3.3083e+05,3.3203e+05,3.3002e+05,3.3268e+05,3.3286e+05,3.3490e+05,3.3436e+05,3.3557e+05,3.3489e+05,3.3260e+05,3.3211e+05,3.3498e+05,3.3430e+05,3.3465e+05,3.3520e+05,3.3502e+05,3.3554e+05,3.3565e+05,3.3554e+05,3.3569e+05,3.3592e+05,3.3522e+05,3.3576e+05,3.3547e+05,3.3534e+05,3.3584e+05,3.3551e+05,3.3603e+05,3.3612e+05,3.3625e+05,3.3561e+05,3.3524e+05,3.3620e+05,3.3591e+05,3.3631e+05,3.3665e+05,3.3576e+05,3.3568e+05,3.3594e+05
3.2405e+05,3.2367e+05,3.2486e+05,3.2356e+05,3.2447e+05,3.2522e+05,3.2507e+05,3.2460e+05,3.2543e+05,3.2645e+05,3.2600e+05,3.2747e+05,3.2729e+05,3.2733e+05,3.2572e+05,3.2884e+05,3.2678e+05,3.2853e+05,3.2995e+05,3.2984e+05,3.3145e+05,3.3037e+05,3.2835e+05,3.3256e+05,3.3119e+05,3.3072e+05,3.3188e+05,3.2989e+05,3.3257e+05,3.3271e+05,3.3475e+05,3.3420e+05,3.3540e+05,3.3476e+05,3.3247e+05,3.3198e+05,3.3483e+05,3.3419e+05,3.3447e+05,3.3503e+05,3.3484e+05,3.3534e+05,3.3547e+05,3.3535e+05,3.3548e+05,3.3568e+05,3.3503e+05,3.3559e+05,3.3526e+05,3.3514e+05,3.3566e+05,3.3531e+05,3.3584e+05,3.3586e+05,3.3601e+05,3.3543e+05,3.3505e+05,3.3603e+05,3.3571e+05,3.3613e+05,3.3637e+05,3.3556e+05,3.3543e+05,3.3575e+05
3.2387e+05,3.2347e+05,3.2464e+05,3.2339e+05,3.2425e+05,3.2504e+05,3.2488e+05,3.2439e+05,3.2522e+05,3.2628e+05,3.2586e+05,3.2729e+05,3.2714e+05,3.2714e+05,3.2553e+05,3.2867e+05,3.2660e+05,3.2838e+05,3.2982e+05,3.2971e+05,3.3131e+05,3.3019e+05,3.2821e+05,3.3242e+05,3.3106e+05,3.3060e+05,3.3170e+05,3.2977e+05,3.3245e+05,3.3257e+05,3.3459e+05,3.3402e+05,3.3516e+05,3.3459e+05,3.3231e+05,3.3183e+05,3.3466e+05,3.3401e+05,3.3426e+05,3.3484e+05,3.3462e+05,3.3506e+05,3.3527e+05,3.3508e+05,3.3525e+05,3.3538e+05,3.3478e+05,3.3536e+05,3.3502e+05,3.3489e+05,3.3544e+05,3.3504e+05,3.3555e+05,3.3555e+05,3.3571e+05,3.3520e+05,3.3481e+05,3.3582e+05,3.3546e+05,3.3587e+05,3.3601e+05,3.3525e+05,3.3509e+05,3.3546e+05
3.2377e+05,3.2334e+05,3.2450e+05,3.2331e+05,3.2412e+05,3.2493e+05,3.2474e+05,3.2423e+05,3.2510e+05,3.2618e+05,3.2580e+05,3.2720e+05,3.2705e+05,3.2702e+05,3.2536e+05,3.2860e+05,3.2648e+05,3.2829e+05,3.2976e+05,3.2965e+05,3.3125e+05,3.3009e+05,3.2811e+05,3.3234e+05,3.3097e+05,3.3053e+05,3.3157e+05,3.2970e+05,3.3239e+05,3.3249e+05,3.3448e+05,3.3388e+05,3.3497e+05,3.3446e+05,3.3220e+05,3.3174e+05,3.3451e+05,3.3387e+05,3.3411e+05,3.3466e+05,3.3444e+05,3.3478e+05,3.3509e+05,3.3484e+05,3.3507e+05,3.3510e+05,3.3454e+05,3.3515e+05,3.3479e+05,3.3467e+05,3.3525e+05,3.3481e+05,3.3529e+05,3.3520e+05,3.3541e+05,3.3502e+05,3.3460e+05,3.3562e+05,3.3522e+05,3.3557e+05,3.3561e+05,3.3493e+05,3.3477e+05,3.3515e+05
3.2351e+05,3.2302e+05,3.2415e+05,3.2305e+05,3.2379e+05,3.2458e+05,3.2438e+05,3.2386e+05,3.2474e+05,3.2590e+05,3.2556e+05,3.2687e+05,3.2680e+05,3.2669e+05,3.2492e+05,3.2840e+05,3.2620e+05,3.2806e+05,3.2959e+05,3.2947e+05,3.3104e+05,3.2982e+05,3.2786e+05,3.3211e+05,3.3072e+05,3.3037e+05,3.3131e+05,3.2952e+05,3.3218e+05,3.3228e+05,3.3418e+05,3.3355e+05,3.3460e+05,3.3420e+05,3.3193e+05,3.3152e+05,3.3416e+05,3.3350e+05,3.3377e+05,3.3430e+05,3.3414e+05,3.3430e+05,3.3475e+05,3.3438e+05,3.3468e+05,3.3461e+05,3.3412e+05,3.3471e+05,3.3441e+05,3.3425e+05,3.3489e+05,3.3439e+05,3.3482e+05,3.3460e+05,3.3490e+05,3.3468e+05,3.3424e+05,3.3525e+05,3.3478e+05,3.3503e+05,3.3496e+05,3.3440e+05,3.3419e+05,3.3463e+05
3.2298e+05,3.2208e+05,3.2334e+05,3.2255e+05,3.2300e+05,3.2383e+05,3.2325e+05,3.2275e+05,3.2397e+05,3.2534e+05,3.2486e+05,3.2618e+05,3.2627e+05,3.2580e+05,3.2334e+05,3.2780e+05,3.2542e+05,3.2740e+05,3.2904e+05,3.2901e+05,3.3063e+05,3.2892e+05,3.2698e+05,3.3141e+05,3.2986e+05,3.2996e+05,3.3065e+05,3.2883e+05,3.3156e+05,3.3176e+05,3.3337e+05,3.3287e+05,3.3379e+05,3.3366e+05,3.3105e+05,3.3086e+05,3.3319e+05,3.3252e+05,3.3306e+05,3.3353e+05,3.3339e+05,3.3338e+05,3.3395e+05,3.3339e+05,3.3374e+05,3.3373e+05,3.3328e+05,3.3376e+05,3.3360e+05,3.3354e+05,3.3411e+05,3.3364e+05,3.3384e+05,3.3359e+05,3.3386e+05,3.3399e+05,3.3359e+05,3.3446e+05,3.3379e+05,3.3403e+05,3.3378e+05,3.3350e+05,3.3325e+05,3.3369e+05
3.2012e+05,3.1786e+05,3.1898e+05,3.1907e+05,3.1899e+05,3.1986e+05,3.1720e+05,3.1721e+05,3.1951e+05,3.2184e+05,3.2115e+05,3.2272e+05,3.2337e+05,3.2114e+05,3.1845e+05,3.2499e+05,3.2102e+05,3.2425e+05,3.2672e+05,3.2650e+05,3.2807e+05,3.2519e+05,3.2398e+05,3.2893e+05,3.2676e+05,3.2799e+05,3.2821e+05,3.2647e+05,3.2934e+05,3.2978e+05,3.3134e+05,3.3101e+05,3.3201e+05,3.3194e+05,3.2857e+05,3.2888e+05,3.3121e+05,3.3028e+05,3.3136e+05,3.3191e+05,3.3157e+05,3.3177e+05,3.3233e+05,3.3120e+05,3.3203e+05,3.3212e+05,3.3174e+05,3.3184e+05,3.3208e+05,3.3185e+05,3.3246e+05,3.3213e+05,3.3217e+05,3.3206e+05,3.3207e+05,3.3248e+05,3.3226e+05,3.3286e+05,3.3207e+05,3.3235e+05,3.3219e+05,3.3211e+05,3.3178e+05,3.3201e+05
3.0785e+05,3.0967e+05,3.0816e+05,3.0925e+05,3.0773e+05,3.0903e+05,3.0878e+05,3.0848e+05,3.0965e+05,3.1356e+05,3.1336e+05,3.1411e+05,3.1532e+05,3.1282e+05,3.1168e+05,3.1788e+05,3.1335e+05,3.1752e+05,3.2142e+05,3.2082e+05,3.2199e+05,3.1852e+05,3.1913e+05,3.2403e+05,3.2180e+05,3.2299e+05,3.2388e+05,3.2191e+05,3.2565e+05,3.2599e+05,3.2848e+05,3.2756e+05,3.2946e+05,3.2870e+05,3.2436e+05,3.2542e+05,3.2872e+05,3.2715e+05,3.2872e+05,3.2977e+05,3.2898e+05,3.3016e+05,3.3028e+05,3.2891e+05,3.3027e+05,3.3026e+05,3.2977e+05,3.2960e+05,3.3026e+05,3.2994e+05,3.3029e+05,3.3047e+05,3.3047e+05,3.3060e+05,3.3060e+05,3.3077e+05,3.3078e+05,3.3110e+05,3.3039e+05,3.3085e+05,3.3089e+05,3.3077e+05,3.3043e+05,3.3046e+05
3.0725e+05,3.0851e+05,3.0775e+05,3.0773e+05,3.0748e+05,3.0829e+05,3.0846e+05,3.0838e+05,3.0886e+05,3.1111e+05,3.1081e+05,3.1185e+05,3.1105e+05,3.1085e+05,3.1079e+05,3.1480e+05,3.1118e+05,3.1371e+05,3.1703e+05,3.1746e+05,3.1867e+05,3.1512e+05,3.1775e+05,3.1954e+05,3.1821e+05,3.1898e+05,3.2017e+05,3.1837e+05,3.2309e+05,3.2254e+05,3.2568e+05,3.2331e+05,3.2677e+05,3.2582e+05,3.2103e+05,3.2275e+05,3.2664e+05,3.2428e+05,3.2616e+05,3.2755e+05,3.2636e+05,3.2870e+05,3.2852e+05,3.2725e+05,3.2870e+05,3.2846e+05,3.2791e+05,3.2788e+05,3.2836e+05,3.2856e+05,3.2828e+05,3.2926e+05,3.2909e+05,3.2951e+05,3.2950e+05,3.2960e+05,3.2965e+05,3.2952e+05,3.2927e+05,3.2976e+05,3.2977e+05,3.2973e+05,3.2949e+05,3.2940e+05
